po_id,supplier_id,material_id,order_date,expected_delivery_date,actual_delivery_date,quantity_kg,status
PO-00006313,SUP-KSA-02,RM-ADTV-239,2025-04-16,2025-04-25,2025-04-25,1728.36,Delivered
PO-00006314,SUP-UKR-01,RM-WHT-137,2023-09-15,2023-10-07,2023-10-07,15717.99,Delivered
PO-00006315,SUP-KSA-01,RM-ADTV-193,2023-07-31,2023-08-07,2023-08-07,1240.37,Delivered
PO-00006316,SUP-AUS-01,RM-WHT-138,2025-03-19,2025-04-13,2025-04-13,9120.98,Delivered
PO-00006317,SUP-IND-01,RM-WHT-095,2023-01-13,2023-01-31,2023-01-31,13453.18,Delivered
PO-00006318,SUP-AUS-01,RM-WHT-116,2025-01-09,2025-02-03,2025-02-03,43289.23,Delivered
PO-00006319,SUP-AUS-01,RM-WHT-003,2024-05-06,2024-05-31,2024-05-31,6705.59,Delivered
PO-00006320,SUP-UKR-01,RM-WHT-121,2023-11-26,2023-12-18,2023-12-18,14454.77,Delivered
PO-00006321,SUP-KSA-04,RM-ADTV-153,2023-06-15,2023-06-26,2023-06-26,3113.67,Delivered
PO-00006322,SUP-KSA-02,RM-ADTV-195,2024-04-13,2024-04-22,2024-04-22,2756.15,Delivered
PO-00006323,SUP-IND-01,RM-WHT-058,2024-04-12,2024-04-30,2024-04-30,11737.85,Delivered
PO-00006324,SUP-IND-01,RM-WHT-126,2025-04-20,2025-05-08,2025-05-08,6894.46,Delivered
PO-00006325,SUP-AUS-01,RM-WHT-148,2023-11-07,2023-12-02,2023-12-02,33216.62,Delivered
PO-00006326,SUP-KSA-01,RM-ADTV-241,2025-01-31,2025-02-07,2025-02-07,438.76,Delivered
PO-00006327,SUP-KSA-03,RM-ADTV-238,2023-12-22,2024-01-01,2024-01-01,1516.13,Delivered
PO-00006328,SUP-IND-01,RM-WHT-006,2024-09-10,2024-09-28,2024-09-28,21611.95,Delivered
PO-00006329,SUP-UKR-01,RM-WHT-133,2023-02-10,2023-03-04,2023-03-04,30801.24,Delivered
PO-00006330,SUP-AUS-01,RM-WHT-014,2024-01-03,2024-01-28,2024-01-28,6322.57,Delivered
PO-00006331,SUP-IND-01,RM-WHT-071,2024-11-13,2024-12-01,2024-12-01,5215.79,Delivered
PO-00006332,SUP-IND-01,RM-WHT-103,2024-01-06,2024-01-24,2024-01-24,22550.26,Delivered
PO-00006333,SUP-KSA-04,RM-ADTV-240,2024-02-15,2024-02-26,2024-02-26,791.36,Delivered
PO-00006334,SUP-IND-01,RM-WHT-114,2023-12-27,2024-01-14,2024-01-14,9935.46,Delivered
PO-00006335,SUP-UKR-01,RM-WHT-147,2024-09-27,2024-10-19,2024-10-19,16862.09,Delivered
PO-00006336,SUP-IND-01,RM-WHT-134,2024-09-30,2024-10-18,2024-10-18,2785.58,Delivered
PO-00006337,SUP-IND-01,RM-WHT-030,2023-10-19,2023-11-06,2023-11-06,9637.19,Delivered
PO-00006338,SUP-KSA-03,RM-ADTV-188,2023-05-03,2023-05-13,2023-05-13,1264.73,Delivered
PO-00006339,SUP-KSA-03,RM-ADTV-202,2023-08-08,2023-08-18,2023-08-18,354.64,Delivered
PO-00006340,SUP-KSA-04,RM-ADTV-191,2024-02-01,2024-02-12,2024-02-12,765.53,Delivered
PO-00006341,SUP-AUS-01,RM-WHT-095,2024-08-30,2024-09-24,2024-09-24,11181.09,Delivered
PO-00006342,SUP-UKR-01,RM-WHT-035,2023-07-19,2023-08-10,2023-08-10,17784.74,Delivered
PO-00006343,SUP-UKR-01,RM-WHT-078,2023-04-09,2023-05-01,2023-05-01,8515.96,Delivered
PO-00006344,SUP-AUS-01,RM-WHT-018,2024-09-04,2024-09-29,2024-09-29,31922.89,Delivered
PO-00006345,SUP-KSA-04,RM-ADTV-191,2025-03-27,2025-04-07,2025-04-07,837.19,Delivered
PO-00006346,SUP-KSA-04,RM-ADTV-216,2023-06-22,2023-07-03,2023-07-03,2296.0,Delivered
PO-00006347,SUP-KSA-04,RM-ADTV-201,2024-08-12,2024-08-23,2024-08-23,820.97,Delivered
PO-00006348,SUP-KSA-03,RM-ADTV-223,2023-09-10,2023-09-20,2023-09-20,1248.3,Delivered
PO-00006349,SUP-UKR-01,RM-WHT-077,2023-04-18,2023-05-10,2023-05-10,12736.32,Delivered
PO-00006350,SUP-AUS-01,RM-WHT-057,2024-02-27,2024-03-23,2024-03-23,36524.58,Delivered
PO-00006351,SUP-KSA-04,RM-ADTV-207,2023-04-20,2023-05-01,2023-05-01,3050.36,Delivered
PO-00006352,SUP-AUS-01,RM-WHT-134,2024-08-07,2024-09-01,2024-09-01,8057.0,Delivered
PO-00006353,SUP-IND-01,RM-WHT-075,2025-03-27,2025-04-14,2025-04-14,26720.79,Delivered
PO-00006354,SUP-UKR-01,RM-WHT-082,2024-03-11,2024-04-02,2024-04-02,10232.18,Delivered
PO-00006355,SUP-AUS-01,RM-WHT-043,2024-02-03,2024-02-28,2024-02-28,12926.05,Delivered
PO-00006356,SUP-AUS-01,RM-WHT-037,2023-12-13,2024-01-07,2024-01-07,19699.5,Delivered
PO-00006357,SUP-UKR-01,RM-WHT-147,2024-03-11,2024-04-02,2024-04-02,21312.32,Delivered
PO-00006358,SUP-KSA-02,RM-ADTV-171,2024-03-28,2024-04-06,2024-04-06,753.49,Delivered
PO-00006359,SUP-KSA-02,RM-ADTV-178,2025-05-24,2025-06-02,2025-06-02,2482.82,Delivered
PO-00006360,SUP-KSA-03,RM-ADTV-245,2023-06-13,2023-06-23,2023-06-23,954.94,Delivered
PO-00006361,SUP-IND-01,RM-WHT-087,2023-04-04,2023-04-22,2023-04-22,13091.62,Delivered
PO-00006362,SUP-AUS-01,RM-WHT-032,2023-02-14,2023-03-11,2023-03-11,17819.45,Delivered
PO-00006363,SUP-KSA-03,RM-ADTV-240,2024-03-28,2024-04-07,2024-04-07,1021.02,Delivered
PO-00006364,SUP-UKR-01,RM-WHT-073,2023-01-07,2023-01-29,2023-01-29,7223.57,Delivered
PO-00006365,SUP-AUS-01,RM-WHT-056,2025-04-28,2025-05-23,2025-05-23,17917.26,Delivered
PO-00006366,SUP-KSA-04,RM-ADTV-214,2023-09-13,2023-09-24,2023-09-24,922.1,Delivered
PO-00006367,SUP-KSA-01,RM-ADTV-179,2024-03-18,2024-03-25,2024-03-25,925.21,Delivered
PO-00006368,SUP-UKR-01,RM-WHT-004,2025-01-25,2025-02-16,2025-02-16,36227.74,Delivered
PO-00006369,SUP-IND-01,RM-WHT-107,2024-12-15,2025-01-02,2025-01-02,14811.66,Delivered
PO-00006370,SUP-AUS-01,RM-WHT-100,2024-06-07,2024-07-02,2024-07-02,11486.3,Delivered
PO-00006371,SUP-IND-01,RM-WHT-074,2023-01-30,2023-02-17,2023-02-17,12993.6,Delivered
PO-00006372,SUP-IND-01,RM-WHT-012,2025-04-04,2025-04-22,2025-04-22,18879.71,Delivered
PO-00006373,SUP-KSA-02,RM-ADTV-187,2025-04-21,2025-04-30,2025-04-30,522.3,Delivered
PO-00006374,SUP-KSA-04,RM-ADTV-235,2024-07-29,2024-08-09,2024-08-09,233.3,Delivered
PO-00006375,SUP-KSA-02,RM-ADTV-198,2024-07-01,2024-07-10,2024-07-10,1425.02,Delivered
PO-00006376,SUP-UKR-01,RM-WHT-049,2025-06-01,2025-06-23,2025-06-23,31367.13,Delivered
PO-00006377,SUP-UKR-01,RM-WHT-141,2023-03-04,2023-03-26,2023-03-26,35405.11,Delivered
PO-00006378,SUP-IND-01,RM-WHT-001,2024-12-21,2025-01-08,2025-01-08,16556.65,Delivered
PO-00006379,SUP-IND-01,RM-WHT-029,2023-10-12,2023-10-30,2023-10-30,8687.98,Delivered
PO-00006380,SUP-AUS-01,RM-WHT-081,2024-05-31,2024-06-25,2024-06-25,30753.42,Delivered
PO-00006381,SUP-KSA-04,RM-ADTV-239,2023-06-15,2023-06-26,2023-06-26,1804.35,Delivered
PO-00006382,SUP-KSA-01,RM-ADTV-176,2025-02-09,2025-02-16,2025-02-16,1562.21,Delivered
PO-00006383,SUP-IND-01,RM-WHT-022,2024-02-08,2024-02-26,2024-02-26,14565.6,Delivered
PO-00006384,SUP-AUS-01,RM-WHT-096,2023-01-06,2023-01-31,2023-01-31,17127.16,Delivered
PO-00006385,SUP-KSA-03,RM-ADTV-211,2024-11-09,2024-11-19,2024-11-19,2918.12,Delivered
PO-00006386,SUP-IND-01,RM-WHT-058,2025-01-11,2025-01-29,2025-01-29,6851.54,Delivered
PO-00006387,SUP-AUS-01,RM-WHT-006,2024-08-31,2024-09-25,2024-09-25,33931.28,Delivered
PO-00006388,SUP-KSA-04,RM-ADTV-219,2023-12-24,2024-01-04,2024-01-04,2532.8,Delivered
PO-00006389,SUP-UKR-01,RM-WHT-105,2024-01-27,2024-02-18,2024-02-18,43867.99,Delivered
PO-00006390,SUP-UKR-01,RM-WHT-035,2023-04-12,2023-05-04,2023-05-04,19743.76,Delivered
PO-00006391,SUP-UKR-01,RM-WHT-041,2024-08-08,2024-08-30,2024-08-30,36263.26,Delivered
PO-00006392,SUP-UKR-01,RM-WHT-008,2023-09-03,2023-09-25,2023-09-25,9140.33,Delivered
PO-00006393,SUP-IND-01,RM-WHT-074,2024-05-08,2024-05-26,2024-05-26,37470.51,Delivered
PO-00006394,SUP-IND-01,RM-WHT-091,2025-03-07,2025-03-25,2025-03-25,34359.89,Delivered
PO-00006395,SUP-KSA-04,RM-ADTV-152,2025-03-15,2025-03-26,2025-03-26,1513.33,Delivered
PO-00006396,SUP-UKR-01,RM-WHT-091,2023-10-31,2023-11-22,2023-11-22,28040.17,Delivered
PO-00006397,SUP-KSA-03,RM-ADTV-186,2024-06-15,2024-06-25,2024-06-25,3081.38,Delivered
PO-00006398,SUP-IND-01,RM-WHT-041,2024-11-24,2024-12-12,2024-12-12,7184.23,Delivered
PO-00006399,SUP-KSA-02,RM-ADTV-161,2024-11-07,2024-11-16,2024-11-16,292.04,Delivered
PO-00006400,SUP-KSA-04,RM-ADTV-193,2023-02-12,2023-02-23,2023-02-23,2118.7,Delivered
PO-00006401,SUP-KSA-02,RM-ADTV-193,2024-10-25,2024-11-03,2024-11-03,2874.2,Delivered
PO-00006402,SUP-KSA-01,RM-ADTV-182,2023-11-21,2023-11-28,2023-11-28,2143.54,Delivered
PO-00006403,SUP-UKR-01,RM-WHT-073,2025-05-10,2025-06-01,2025-06-01,6289.22,Delivered
PO-00006404,SUP-IND-01,RM-WHT-021,2024-10-08,2024-10-26,2024-10-26,4182.53,Delivered
PO-00006405,SUP-IND-01,RM-WHT-121,2025-03-10,2025-03-28,2025-03-28,21997.52,Delivered
PO-00006406,SUP-KSA-01,RM-ADTV-247,2025-01-14,2025-01-21,2025-01-21,3955.7,Delivered
PO-00006407,SUP-KSA-03,RM-ADTV-237,2023-08-12,2023-08-22,2023-08-22,2872.51,Delivered
PO-00006408,SUP-KSA-04,RM-ADTV-155,2023-12-25,2024-01-05,2024-01-05,1475.08,Delivered
PO-00006409,SUP-AUS-01,RM-WHT-063,2023-07-27,2023-08-21,2023-08-21,12041.14,Delivered
PO-00006410,SUP-IND-01,RM-WHT-075,2023-12-02,2023-12-20,2023-12-20,8175.85,Delivered
PO-00006411,SUP-KSA-03,RM-ADTV-221,2025-03-24,2025-04-03,2025-04-03,1590.71,Delivered
PO-00006412,SUP-AUS-01,RM-WHT-030,2025-03-27,2025-04-21,2025-04-21,21613.85,Delivered
PO-00006413,SUP-AUS-01,RM-WHT-114,2025-02-24,2025-03-21,2025-03-21,9311.36,Delivered
PO-00006414,SUP-IND-01,RM-WHT-007,2024-11-29,2024-12-17,2024-12-17,34037.37,Delivered
PO-00006415,SUP-AUS-01,RM-WHT-014,2025-01-01,2025-01-26,2025-01-26,24195.94,Delivered
PO-00006416,SUP-KSA-01,RM-ADTV-227,2023-12-28,2024-01-04,2024-01-04,1442.79,Delivered
PO-00006417,SUP-IND-01,RM-WHT-006,2023-09-17,2023-10-05,2023-10-05,31412.8,Delivered
PO-00006418,SUP-AUS-01,RM-WHT-071,2025-05-03,2025-05-28,2025-05-28,19069.12,Delivered
PO-00006419,SUP-AUS-01,RM-WHT-014,2023-02-08,2023-03-05,2023-03-05,18127.08,Delivered
PO-00006420,SUP-KSA-01,RM-ADTV-164,2023-09-27,2023-10-04,2023-10-04,471.6,Delivered
PO-00006421,SUP-IND-01,RM-WHT-082,2023-05-24,2023-06-11,2023-06-11,9026.87,Delivered
PO-00006422,SUP-UKR-01,RM-WHT-038,2023-05-28,2023-06-19,2023-06-19,6383.19,Delivered
PO-00006423,SUP-KSA-01,RM-ADTV-210,2025-01-22,2025-01-29,2025-01-29,198.63,Delivered
PO-00006424,SUP-UKR-01,RM-WHT-091,2025-03-25,2025-04-16,2025-04-16,44252.91,Delivered
PO-00006425,SUP-KSA-03,RM-ADTV-158,2024-03-14,2024-03-24,2024-03-24,2004.72,Delivered
PO-00006426,SUP-IND-01,RM-WHT-078,2023-12-10,2023-12-28,2023-12-28,4167.38,Delivered
PO-00006427,SUP-AUS-01,RM-WHT-106,2023-04-13,2023-05-08,2023-05-08,12549.09,Delivered
PO-00006428,SUP-UKR-01,RM-WHT-145,2025-05-13,2025-06-04,2025-06-04,29326.71,Delivered
PO-00006429,SUP-IND-01,RM-WHT-106,2025-06-05,2025-06-23,2025-06-23,41905.97,Delivered
PO-00006430,SUP-UKR-01,RM-WHT-147,2023-07-11,2023-08-02,2023-08-02,27156.53,Delivered
PO-00006431,SUP-KSA-01,RM-ADTV-185,2024-03-26,2024-04-02,2024-04-02,1373.52,Delivered
PO-00006432,SUP-IND-01,RM-WHT-092,2023-04-19,2023-05-07,2023-05-07,19258.2,Delivered
PO-00006433,SUP-IND-01,RM-WHT-148,2023-09-22,2023-10-10,2023-10-10,39991.12,Delivered
PO-00006434,SUP-KSA-04,RM-ADTV-243,2024-01-15,2024-01-26,2024-01-26,2558.0,Delivered
PO-00006435,SUP-AUS-01,RM-WHT-095,2024-01-10,2024-02-04,2024-02-04,19695.54,Delivered
PO-00006436,SUP-IND-01,RM-WHT-009,2023-12-05,2023-12-23,2023-12-23,18910.64,Delivered
PO-00006437,SUP-UKR-01,RM-WHT-012,2024-10-24,2024-11-15,2024-11-15,17842.89,Delivered
PO-00006438,SUP-KSA-03,RM-ADTV-150,2023-12-14,2023-12-24,2023-12-24,2804.15,Delivered
PO-00006439,SUP-IND-01,RM-WHT-084,2024-10-20,2024-11-07,2024-11-07,11926.97,Delivered
PO-00006440,SUP-AUS-01,RM-WHT-052,2023-12-27,2024-01-21,2024-01-21,41742.15,Delivered
PO-00006441,SUP-AUS-01,RM-WHT-129,2025-01-01,2025-01-26,2025-01-26,8987.08,Delivered
PO-00006442,SUP-UKR-01,RM-WHT-056,2023-11-09,2023-12-01,2023-12-01,20219.11,Delivered
PO-00006443,SUP-AUS-01,RM-WHT-096,2023-05-22,2023-06-16,2023-06-16,7210.72,Delivered
PO-00006444,SUP-KSA-02,RM-ADTV-197,2023-02-09,2023-02-18,2023-02-18,169.98,Delivered
PO-00006445,SUP-KSA-02,RM-ADTV-171,2023-03-08,2023-03-17,2023-03-17,2134.5,Delivered
PO-00006446,SUP-UKR-01,RM-WHT-064,2024-09-07,2024-09-29,2024-09-29,5957.37,Delivered
PO-00006447,SUP-KSA-02,RM-ADTV-210,2024-04-10,2024-04-19,2024-04-19,626.22,Delivered
PO-00006448,SUP-AUS-01,RM-WHT-025,2024-04-11,2024-05-06,2024-05-06,25865.04,Delivered
PO-00006449,SUP-KSA-03,RM-ADTV-171,2024-09-26,2024-10-06,2024-10-06,2750.54,Delivered
PO-00006450,SUP-IND-01,RM-WHT-149,2025-05-03,2025-05-21,2025-05-21,6348.56,Delivered
PO-00006451,SUP-AUS-01,RM-WHT-141,2024-03-06,2024-03-31,2024-03-31,14400.03,Delivered
PO-00006452,SUP-KSA-03,RM-ADTV-188,2025-05-25,2025-06-04,2025-06-04,594.35,Delivered
PO-00006453,SUP-IND-01,RM-WHT-119,2024-03-24,2024-04-11,2024-04-11,21574.62,Delivered
PO-00006454,SUP-AUS-01,RM-WHT-038,2023-11-10,2023-12-05,2023-12-05,6933.44,Delivered
PO-00006455,SUP-AUS-01,RM-WHT-040,2023-02-08,2023-03-05,2023-03-05,12629.84,Delivered
PO-00006456,SUP-AUS-01,RM-WHT-117,2023-01-18,2023-02-12,2023-02-12,32468.17,Delivered
PO-00006457,SUP-IND-01,RM-WHT-096,2024-10-16,2024-11-03,2024-11-03,4589.06,Delivered
PO-00006458,SUP-KSA-01,RM-ADTV-172,2023-03-30,2023-04-06,2023-04-06,1338.83,Delivered
PO-00006459,SUP-AUS-01,RM-WHT-095,2024-07-17,2024-08-11,2024-08-11,31153.18,Delivered
PO-00006460,SUP-KSA-03,RM-ADTV-249,2024-03-26,2024-04-05,2024-04-05,1070.02,Delivered
PO-00006461,SUP-KSA-02,RM-ADTV-150,2024-06-06,2024-06-15,2024-06-15,2065.1,Delivered
PO-00006462,SUP-UKR-01,RM-WHT-070,2025-01-28,2025-02-19,2025-02-19,37693.24,Delivered
PO-00006463,SUP-UKR-01,RM-WHT-091,2023-06-04,2023-06-26,2023-06-26,28975.97,Delivered
PO-00006464,SUP-KSA-03,RM-ADTV-246,2023-08-23,2023-09-02,2023-09-02,3287.37,Delivered
PO-00006465,SUP-IND-01,RM-WHT-112,2023-12-15,2024-01-02,2024-01-02,26631.9,Delivered
PO-00006466,SUP-IND-01,RM-WHT-020,2023-03-29,2023-04-16,2023-04-16,36113.35,Delivered
PO-00006467,SUP-KSA-04,RM-ADTV-171,2024-05-15,2024-05-26,2024-05-26,3066.72,Delivered
PO-00006468,SUP-IND-01,RM-WHT-033,2023-09-05,2023-09-23,2023-09-23,10023.11,Delivered
PO-00006469,SUP-UKR-01,RM-WHT-082,2023-08-11,2023-09-02,2023-09-02,10387.83,Delivered
PO-00006470,SUP-UKR-01,RM-WHT-008,2024-04-30,2024-05-22,2024-05-22,12668.59,Delivered
PO-00006471,SUP-KSA-02,RM-ADTV-198,2024-11-23,2024-12-02,2024-12-02,1898.29,Delivered
PO-00006472,SUP-KSA-02,RM-ADTV-157,2023-05-21,2023-05-30,2023-05-30,217.94,Delivered
PO-00006473,SUP-AUS-01,RM-WHT-140,2024-12-08,2025-01-02,2025-01-02,21228.26,Delivered
PO-00006474,SUP-KSA-02,RM-ADTV-206,2023-06-11,2023-06-20,2023-06-20,2835.5,Delivered
PO-00006475,SUP-KSA-02,RM-ADTV-183,2023-09-25,2023-10-04,2023-10-04,644.14,Delivered
PO-00006476,SUP-AUS-01,RM-WHT-035,2023-11-07,2023-12-02,2023-12-02,11805.25,Delivered
PO-00006477,SUP-KSA-01,RM-ADTV-231,2024-02-16,2024-02-23,2024-02-23,411.33,Delivered
PO-00006478,SUP-IND-01,RM-WHT-002,2024-12-01,2024-12-19,2024-12-19,4943.12,Delivered
PO-00006479,SUP-KSA-04,RM-ADTV-155,2025-06-05,2025-06-16,2025-06-16,967.67,Delivered
PO-00006480,SUP-KSA-01,RM-ADTV-240,2024-02-28,2024-03-06,2024-03-06,2925.87,Delivered
PO-00006481,SUP-UKR-01,RM-WHT-104,2025-05-04,2025-05-26,2025-05-26,16697.92,Delivered
PO-00006482,SUP-UKR-01,RM-WHT-141,2024-02-09,2024-03-02,2024-03-02,21193.04,Delivered
PO-00006483,SUP-UKR-01,RM-WHT-045,2023-04-04,2023-04-26,2023-04-26,8914.21,Delivered
PO-00006484,SUP-IND-01,RM-WHT-142,2025-05-08,2025-05-26,2025-05-26,38378.67,Delivered
PO-00006485,SUP-KSA-03,RM-ADTV-194,2024-03-07,2024-03-17,2024-03-17,2690.33,Delivered
PO-00006486,SUP-IND-01,RM-WHT-014,2025-05-25,2025-06-12,2025-06-12,17515.54,Delivered
PO-00006487,SUP-AUS-01,RM-WHT-067,2023-08-19,2023-09-13,2023-09-13,10376.97,Delivered
PO-00006488,SUP-KSA-03,RM-ADTV-205,2023-02-14,2023-02-24,2023-02-24,2300.31,Delivered
PO-00006489,SUP-UKR-01,RM-WHT-143,2023-10-26,2023-11-17,2023-11-17,28492.6,Delivered
PO-00006490,SUP-IND-01,RM-WHT-005,2024-11-09,2024-11-27,2024-11-27,24814.58,Delivered
PO-00006491,SUP-AUS-01,RM-WHT-056,2024-09-09,2024-10-04,2024-10-04,16103.73,Delivered
PO-00006492,SUP-KSA-03,RM-ADTV-155,2024-06-25,2024-07-05,2024-07-05,879.11,Delivered
PO-00006493,SUP-UKR-01,RM-WHT-139,2023-12-03,2023-12-25,2023-12-25,30636.3,Delivered
PO-00006494,SUP-AUS-01,RM-WHT-012,2024-12-16,2025-01-10,2025-01-10,18910.04,Delivered
PO-00006495,SUP-KSA-03,RM-ADTV-151,2024-11-22,2024-12-02,2024-12-02,305.12,Delivered
PO-00006496,SUP-UKR-01,RM-WHT-056,2024-10-29,2024-11-20,2024-11-20,5464.18,Delivered
PO-00006497,SUP-KSA-01,RM-ADTV-223,2023-01-01,2023-01-08,2023-01-08,869.24,Delivered
PO-00006498,SUP-KSA-02,RM-ADTV-178,2023-07-12,2023-07-21,2023-07-21,2367.77,Delivered
PO-00006499,SUP-UKR-01,RM-WHT-020,2024-02-10,2024-03-03,2024-03-03,32009.37,Delivered
PO-00006500,SUP-KSA-02,RM-ADTV-244,2024-01-22,2024-01-31,2024-01-31,926.65,Delivered
PO-00006501,SUP-AUS-01,RM-WHT-072,2023-07-19,2023-08-13,2023-08-13,34923.55,Delivered
PO-00006502,SUP-UKR-01,RM-WHT-055,2024-07-13,2024-08-04,2024-08-04,22161.33,Delivered
PO-00006503,SUP-IND-01,RM-WHT-005,2025-02-10,2025-02-28,2025-02-28,14995.4,Delivered
PO-00006504,SUP-UKR-01,RM-WHT-005,2024-10-02,2024-10-24,2024-10-24,16323.32,Delivered
PO-00006505,SUP-UKR-01,RM-WHT-089,2023-10-24,2023-11-15,2023-11-15,46667.76,Delivered
PO-00006506,SUP-KSA-02,RM-ADTV-249,2023-08-16,2023-08-25,2023-08-25,1536.94,Delivered
PO-00006507,SUP-UKR-01,RM-WHT-069,2024-12-26,2025-01-17,2025-01-17,27725.97,Delivered
PO-00006508,SUP-IND-01,RM-WHT-112,2023-02-08,2023-02-26,2023-02-26,30970.79,Delivered
PO-00006509,SUP-AUS-01,RM-WHT-127,2024-06-06,2024-07-01,2024-07-01,15386.43,Delivered
PO-00006510,SUP-UKR-01,RM-WHT-033,2023-10-20,2023-11-11,2023-11-11,16140.26,Delivered
PO-00006511,SUP-KSA-01,RM-ADTV-171,2023-12-11,2023-12-18,2023-12-18,3017.61,Delivered
PO-00006512,SUP-KSA-01,RM-ADTV-242,2025-03-24,2025-03-31,2025-03-31,3366.43,Delivered
PO-00006513,SUP-IND-01,RM-WHT-030,2023-08-13,2023-08-31,2023-08-31,17654.02,Delivered
PO-00006514,SUP-IND-01,RM-WHT-104,2024-05-02,2024-05-20,2024-05-20,12963.38,Delivered
PO-00006515,SUP-UKR-01,RM-WHT-019,2023-10-01,2023-10-23,2023-10-23,18836.6,Delivered
PO-00006516,SUP-UKR-01,RM-WHT-018,2025-02-23,2025-03-17,2025-03-17,9993.2,Delivered
PO-00006517,SUP-UKR-01,RM-WHT-138,2023-12-31,2024-01-22,2024-01-22,22187.81,Delivered
PO-00006518,SUP-KSA-01,RM-ADTV-206,2023-09-15,2023-09-22,2023-09-22,770.51,Delivered
PO-00006519,SUP-KSA-01,RM-ADTV-156,2025-02-20,2025-02-27,2025-02-27,980.43,Delivered
PO-00006520,SUP-KSA-04,RM-ADTV-241,2024-03-10,2024-03-21,2024-03-21,375.01,Delivered
PO-00006521,SUP-KSA-01,RM-ADTV-195,2023-04-01,2023-04-08,2023-04-08,2123.6,Delivered
PO-00006522,SUP-KSA-03,RM-ADTV-163,2025-03-30,2025-04-09,2025-04-09,318.09,Delivered
PO-00006523,SUP-KSA-01,RM-ADTV-194,2023-11-02,2023-11-09,2023-11-09,3088.17,Delivered
PO-00006524,SUP-UKR-01,RM-WHT-095,2023-04-04,2023-04-26,2023-04-26,26295.54,Delivered
PO-00006525,SUP-KSA-03,RM-ADTV-201,2025-03-28,2025-04-07,2025-04-07,570.68,Delivered
PO-00006526,SUP-AUS-01,RM-WHT-141,2024-02-04,2024-02-29,2024-02-29,30571.04,Delivered
PO-00006527,SUP-UKR-01,RM-WHT-080,2025-02-05,2025-02-27,2025-02-27,31682.12,Delivered
PO-00006528,SUP-UKR-01,RM-WHT-050,2023-05-16,2023-06-07,2023-06-07,15099.5,Delivered
PO-00006529,SUP-UKR-01,RM-WHT-014,2024-05-06,2024-05-28,2024-05-28,8642.24,Delivered
PO-00006530,SUP-KSA-02,RM-ADTV-246,2023-04-27,2023-05-06,2023-05-06,3362.86,Delivered
PO-00006531,SUP-AUS-01,RM-WHT-009,2024-01-25,2024-02-19,2024-02-19,31769.83,Delivered
PO-00006532,SUP-KSA-02,RM-ADTV-237,2023-12-12,2023-12-21,2023-12-21,2317.63,Delivered
PO-00006533,SUP-KSA-02,RM-ADTV-243,2023-12-20,2023-12-29,2023-12-29,2970.35,Delivered
PO-00006534,SUP-AUS-01,RM-WHT-094,2023-06-09,2023-07-04,2023-07-04,2811.33,Delivered
PO-00006535,SUP-KSA-03,RM-ADTV-200,2024-08-09,2024-08-19,2024-08-19,2934.11,Delivered
PO-00006536,SUP-KSA-01,RM-ADTV-227,2024-05-09,2024-05-16,2024-05-16,1176.41,Delivered
PO-00006537,SUP-UKR-01,RM-WHT-007,2024-12-13,2025-01-04,2025-01-04,12318.21,Delivered
PO-00006538,SUP-UKR-01,RM-WHT-121,2024-08-19,2024-09-10,2024-09-10,12924.48,Delivered
PO-00006539,SUP-AUS-01,RM-WHT-047,2024-04-28,2024-05-23,2024-05-23,22903.98,Delivered
PO-00006540,SUP-KSA-03,RM-ADTV-164,2024-12-15,2024-12-25,2024-12-25,423.62,Delivered
PO-00006541,SUP-AUS-01,RM-WHT-046,2025-03-11,2025-04-05,2025-04-05,25756.54,Delivered
PO-00006542,SUP-KSA-03,RM-ADTV-177,2024-10-09,2024-10-19,2024-10-19,1479.45,Delivered
PO-00006543,SUP-KSA-03,RM-ADTV-155,2024-03-08,2024-03-18,2024-03-18,371.96,Delivered
PO-00006544,SUP-UKR-01,RM-WHT-000,2024-04-22,2024-05-14,2024-05-14,9166.21,Delivered
PO-00006545,SUP-AUS-01,RM-WHT-085,2025-01-26,2025-02-20,2025-02-20,15808.68,Delivered
PO-00006546,SUP-AUS-01,RM-WHT-068,2023-04-30,2023-05-25,2023-05-25,18974.7,Delivered
PO-00006547,SUP-AUS-01,RM-WHT-030,2023-04-11,2023-05-06,2023-05-06,10580.99,Delivered
PO-00006548,SUP-KSA-02,RM-ADTV-216,2023-09-02,2023-09-11,2023-09-11,3189.7,Delivered
PO-00006549,SUP-KSA-01,RM-ADTV-155,2023-11-07,2023-11-14,2023-11-14,1465.7,Delivered
PO-00006550,SUP-UKR-01,RM-WHT-015,2023-07-10,2023-08-01,2023-08-01,50955.62,Delivered
PO-00006551,SUP-KSA-01,RM-ADTV-161,2025-05-14,2025-05-21,2025-05-21,908.54,Delivered
PO-00006552,SUP-KSA-02,RM-ADTV-246,2024-08-01,2024-08-10,2024-08-10,3716.41,Delivered
PO-00006553,SUP-KSA-02,RM-ADTV-180,2023-07-26,2023-08-04,2023-08-04,1441.2,Delivered
PO-00006554,SUP-IND-01,RM-WHT-108,2025-06-07,2025-06-25,2025-06-25,5424.33,Delivered
PO-00006555,SUP-KSA-02,RM-ADTV-154,2024-08-05,2024-08-14,2024-08-14,273.65,Delivered
PO-00006556,SUP-AUS-01,RM-WHT-016,2023-04-27,2023-05-22,2023-05-22,8498.7,Delivered
